------- AERODYN v15.00.* BLADE DEFINITION INPUT FILE -------------------------------------
Generated with AeroElasticSE FAST driver
======  Blade Properties =================================================================
39          NumBlNds    - Number of blade nodes used in the analysis (-)
    BlSpn        BlCrvAC        BlSwpAC        BlCrvAng       BlTwist        BlChord          BlAFID
     (m)           (m)            (m)            (deg)         (deg)           (m)              (-)
0			0	0	0	14.4910600000000	5.38000000000000	1
2			0	0	0	14.4910600000000	5.38000000000000	1
4.71200000000000	0	0	0	14.4242090000000	5.42294700000000	1
6.31900000000000	0	0	0	14.2604140000000	5.50317100000000	1
7.47500000000000	0	0	0	14.0438880000000	5.57701100000000	2
8.85800000000000	0	0	0	13.5813430000000	5.67886600000000	2
10.4580000000000	0	0	0	12.9087560000000	5.80214400000000	2
12.2680000000000	0	0	0	11.9089940000000	5.93701500000000	2
14.2750000000000	0	0	0	10.6803660000000	6.06368900000000	3
16.4670000000000	0	0	0	9.47959900000000	6.15712300000000	3
18.8330000000000	0	0	0	8.38509700000000	6.20127300000000	4
21.3560000000000	0	0	0	7.60694000000000	6.19186800000000	4
24.0230000000000	0	0	0	6.95797200000000	6.12895300000000	4
26.8170000000000	0	0	0	6.36921600000000	6.01388300000000	5
29.7210000000000	0	0	0	5.80914900000000	5.85419000000000	5
32.7190000000000	0	0	0	5.25482600000000	5.65799200000000	5
35.7910000000000	0	0	0	4.69118000000000	5.43481000000000	5
38.9200000000000	0	0	0	4.08789300000000	5.19013100000000	6
42.0860000000000	0	0	0	3.44539000000000	4.92937300000000	6
45.2720000000000	0	0	0	2.79027600000000	4.65836700000000	6
48.4570000000000	0	0	0	2.12513500000000	4.38352900000000	6
51.6230000000000	0	0	0	1.48171400000000	4.11085100000000	6
54.7500000000000	0	0	0	0.868340000000000	3.84492800000000	6
57.8200000000000	0	0	0	0.294717000000000	3.58865100000000	6
60.8150000000000	0	0	0	-0.221191000000000	3.34461600000000	6
63.7160000000000	0	0	0	-0.704843000000000	3.11533700000000	6
66.5060000000000	0	0	0	-1.12052900000000	2.90283800000000	6
69.1680000000000	0	0	0	-1.51714500000000	2.70749700000000	6
71.6870000000000	0	0	0	-1.87600900000000	2.52916100000000	6
74.0470000000000	0	0	0	-2.21046200000000	2.36496200000000	6
76.2340000000000	0	0	0	-2.52038700000000	2.20011000000000	6
78.2340000000000	0	0	0	-2.79797100000000	2.01823800000000	6
80.0370000000000	0	0	0	-3.03281200000000	1.81188700000000	6
81.6310000000000	0	0	0	-3.22096500000000	1.53629700000000	6
83.0060000000000	0	0	0	-3.36962200000000	1.13840000000000	6
84.1550000000000	0	0	0	-3.42796000000000	1.13840000000000	6
85.0700000000000	0	0	0	-3.42796000000000	1.13840000000000	6
85.7460000000000	0	0	0	-3.42796000000000	1.13840000000000	6
86.4000000000000	0	0	0	-3.42796000000000	1.13840000000000	6
