! --------------------- FFA-W3-241 Input File ----------------------------------
! ------------------------------------------------------------------------------
DEFAULT     InterpOrd         ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
1.0         NonDimArea        ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
0           NumCoords         ! The number of coordinates in the airfoil shape file.  Set to zero if coordinates not included.
"unused"    BL_file           ! The file name including the boundary layer characteristics of the profile. Ignored if the aeroacoustic module is not called.
1           NumTabs           ! Number of airfoil tables in this file.
! ------------------------------------------------------------------------------
! data for table 1
! ------------------------------------------------------------------------------
0.75        Re                ! Reynolds number in millions
0.0         UserProp          ! User property (control) setting
False        InclUAdata        ! Is unsteady aerodynamics data included in this table? If TRUE, then include 32 UA coefficients below this line
!........................................
! Table of aerodynamics coefficients
105       NumAlf            ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
-1.800E+02	0.000E+00	0.000E+00	0.000E+00
-1.750E+02	1.736E-01	1.140E-02	2.180E-02
-1.700E+02	3.420E-01	4.520E-02	4.340E-02
-1.650E+02	5.000E-01	1.005E-01	6.470E-02
-1.600E+02	6.428E-01	1.755E-01	8.550E-02
-1.550E+02	7.660E-01	2.679E-01	1.057E-01
-1.500E+02	8.660E-01	3.750E-01	1.250E-01
-1.450E+02	9.397E-01	4.935E-01	1.434E-01
-1.400E+02	9.848E-01	6.197E-01	1.607E-01
-1.350E+02	1.000E+00	7.500E-01	1.768E-01
-1.300E+02	9.848E-01	8.803E-01	1.915E-01
-1.250E+02	9.397E-01	1.006E+00	2.048E-01
-1.200E+02	8.660E-01	1.125E+00	2.165E-01
-1.150E+02	7.660E-01	1.232E+00	2.266E-01
-1.100E+02	6.428E-01	1.325E+00	2.349E-01
-1.050E+02	5.000E-01	1.399E+00	2.415E-01
-1.000E+02	3.420E-01	1.455E+00	2.462E-01
-9.500E+01	1.736E-01	1.489E+00	2.490E-01
-9.000E+01	0.000E+00	1.500E+00	2.500E-01
-8.500E+01	-1.736E-01	1.489E+00	2.490E-01
-8.000E+01	-3.420E-01	1.455E+00	2.462E-01
-7.500E+01	-5.000E-01	1.399E+00	2.415E-01
-7.000E+01	-6.428E-01	1.325E+00	2.349E-01
-6.500E+01	-7.660E-01	1.232E+00	2.266E-01
-6.000E+01	-8.660E-01	1.125E+00	2.165E-01
-5.500E+01	-9.397E-01	1.006E+00	2.048E-01
-5.000E+01	-9.848E-01	8.603E-01	1.915E-01
-4.500E+01	-1.012E+00	7.120E-01	1.708E-01
-4.000E+01	-1.038E+00	5.475E-01	1.416E-01
-3.900E+01	-1.042E+00	5.165E-01	1.346E-01
-3.800E+01	-1.046E+00	4.816E-01	1.276E-01
-3.700E+01	-1.052E+00	4.487E-01	1.185E-01
-3.600E+01	-1.057E+00	4.177E-01	1.095E-01
-3.500E+01	-1.061E+00	3.848E-01	1.005E-01
-3.400E+01	-1.065E+00	3.558E-01	8.940E-02
-3.300E+01	-1.072E+00	3.289E-01	8.240E-02
-3.200E+01	-1.077E+00	3.031E-01	6.780E-02
-3.000E+01	-1.089E+00	2.560E-01	5.080E-02
-2.800E+01	-1.099E+00	2.090E-01	3.370E-02
-2.600E+01	-1.117E+00	1.756E-01	2.060E-02
-2.400E+01	-1.128E+00	1.423E-01	7.500E-03
-2.200E+01	-1.121E+00	1.183E-01	-8.000E-04
-2.000E+01	-1.115E+00	9.430E-02	-9.100E-03
-1.800E+01	-1.092E+00	7.650E-02	-1.230E-02
-1.600E+01	-1.069E+00	5.870E-02	-1.560E-02
-1.400E+01	-1.038E+00	4.540E-02	-1.560E-02
-1.200E+01	-1.007E+00	3.210E-02	-1.550E-02
-1.000E+01	-8.479E-01	2.300E-02	-3.180E-02
-8.000E+00	-6.892E-01	1.380E-02	-4.800E-02
-6.000E+00	-4.278E-01	1.180E-02	-6.110E-02
-4.000E+00	-1.665E-01	9.800E-03	-7.420E-02
-2.000E+00	8.630E-02	9.500E-03	-8.110E-02
0.000E+00	3.391E-01	9.200E-03	-8.800E-02
2.000E+00	5.867E-01	9.400E-03	-9.330E-02
4.000E+00	8.301E-01	9.900E-03	-9.770E-02
6.000E+00	1.066E+00	1.090E-02	-1.008E-01
8.000E+00	1.291E+00	1.240E-02	-1.026E-01
1.000E+01	1.501E+00	1.440E-02	-1.024E-01
1.200E+01	1.689E+00	1.730E-02	-9.980E-02
1.400E+01	1.810E+00	2.260E-02	-9.410E-02
1.600E+01	1.814E+00	3.540E-02	-8.740E-02
1.800E+01	1.754E+00	6.470E-02	-8.500E-02
2.000E+01	1.607E+00	1.035E-01	-9.130E-02
2.200E+01	1.526E+00	1.437E-01	-1.026E-01
2.400E+01	1.443E+00	1.841E-01	-1.140E-01
2.600E+01	1.383E+00	2.290E-01	-1.282E-01
2.800E+01	1.322E+00	2.738E-01	-1.423E-01
3.000E+01	1.258E+00	3.278E-01	-1.582E-01
3.200E+01	1.194E+00	3.816E-01	-1.739E-01
3.300E+01	1.173E+00	4.209E-01	-1.790E-01
3.400E+01	1.157E+00	4.504E-01	-1.831E-01
3.500E+01	1.138E+00	4.815E-01	-1.873E-01
3.600E+01	1.125E+00	5.105E-01	-1.914E-01
3.700E+01	1.118E+00	5.450E-01	-1.953E-01
3.800E+01	1.102E+00	5.737E-01	-1.993E-01
3.900E+01	1.089E+00	5.999E-01	-2.032E-01
4.000E+01	1.075E+00	6.280E-01	-2.071E-01
4.500E+01	1.018E+00	7.578E-01	-2.161E-01
5.000E+01	9.716E-01	8.820E-01	-2.184E-01
5.500E+01	9.268E-01	1.010E+00	-2.214E-01
6.000E+01	8.660E-01	1.125E+00	-2.255E-01
6.500E+01	7.660E-01	1.232E+00	-2.306E-01
7.000E+01	6.428E-01	1.325E+00	-2.349E-01
7.500E+01	5.000E-01	1.399E+00	-2.415E-01
8.000E+01	3.420E-01	1.455E+00	-2.462E-01
8.500E+01	1.736E-01	1.489E+00	-2.490E-01
9.000E+01	0.000E+00	1.500E+00	-2.500E-01
9.500E+01	-1.736E-01	1.489E+00	-2.490E-01
1.000E+02	-3.420E-01	1.455E+00	-2.462E-01
1.050E+02	-5.000E-01	1.399E+00	-2.415E-01
1.100E+02	-6.428E-01	1.325E+00	-2.349E-01
1.150E+02	-7.660E-01	1.232E+00	-2.266E-01
1.200E+02	-8.660E-01	1.125E+00	-2.165E-01
1.250E+02	-9.397E-01	1.006E+00	-2.048E-01
1.300E+02	-9.848E-01	8.803E-01	-1.915E-01
1.350E+02	-1.000E+00	7.500E-01	-1.768E-01
1.400E+02	-9.848E-01	6.197E-01	-1.607E-01
1.450E+02	-9.397E-01	4.935E-01	-1.434E-01
1.500E+02	-8.660E-01	3.750E-01	-1.250E-01
1.550E+02	-7.660E-01	2.679E-01	-1.057E-01
1.600E+02	-6.428E-01	1.755E-01	-8.550E-02
1.650E+02	-5.000E-01	1.005E-01	-6.470E-02
1.700E+02	-3.420E-01	4.520E-02	-4.340E-02
1.750E+02	-1.736E-01	1.140E-02	-2.180E-02
1.800E+02	0.000E+00	0.000E+00	0.000E+00
